assists,bonus,bps,clean_sheets,code,creativity,element_type,first_name,goals_conceded,goals_scored,ict_index,id,influence,minutes,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,value_season,web_name,yellow_cards,season,specific_pos,top_six,Pace
12,13,520,9,182156,645,MID,Leroy,14,10,240.3,275,716.8,1857,93,0,0,0,182156.jpg,5,0,0,Sané,7.3,FALSE,19,a,Manchester City,43,1039,156,16.8,Sané,1,18-19,,,
8,17,649,15,165809,1026.3,MID,Bernardo Mota,22,7,289.6,276,796.4,2849,78,0,0,0,165809.jpg,4.3,0,0,Veiga de Carvalho e Silva,13.6,FALSE,20,a,Manchester City,43,1069,154,19.7,Bernardo Silva,3,18-19,,,
0,3,93,2,209244,133.8,MID,Phil,0,1,42.6,277,85,328,45,0,0,0,209244.jpg,1.9,0,0,Foden,0.2,FALSE,47,a,Manchester City,43,208,25,5.6,Foden,0,18-19,,,
0,0,0,0,216183,0,MID,Brahim,0,0,0,278,0,0,47,0,0,0,216183.jpg,0,0,0,Diaz,0,FALSE,55,u,Manchester City,43,0,0,0,Diaz,0,18-19,,,
3,1,230,9,206325,278.6,MID,Oleksandr,4,0,63.5,279,279.2,1151,47,0,0,0,206325.jpg,3.1,0,0,Zinchenko,0.2,FALSE,35,a,Manchester City,43,77,44,9.4,Zinchenko,1,18-19,,,
11,26,740,17,37572,523.7,FWD,Sergio,15,21,315.4,280,946.6,2457,120,0,0,0,37572.jpg,6.1,0,0,Agüero,42.7,FALSE,10,a,Manchester City,43,1685,201,16.8,Agüero,4,18-19,,,
3,7,259,2,205651,300.5,FWD,Gabriel Fernando,11,7,156.3,281,395.2,1017,99,0,0,0,205651.jpg,2.7,0,0,de Jesus,1.6,FALSE,33,a,Manchester City,43,864,79,8,Jesus,1,18-19,,,
0,0,0,0,232917,0,GK,Arijanet,0,0,0,529,0,0,45,0,0,0,232917.jpg,0,0,0,Muric,0,FALSE,49,a,Manchester City,43,0,0,0,Muric,0,18-19,,,
0,0,0,0,230428,0,DEF,Philippe,0,0,0,604,0,0,40,0,0,0,230428.jpg,0,0,0,Sandler,0,FALSE,34,a,Manchester City,43,0,0,0,Sandler,0,18-19,,,
0,7,636,7,51940,0,GK,David,54,0,84.5,282,846,3420,57,0,0,0,51940.jpg,3.2,0,123,de Gea,16.2,FALSE,1,a,Manchester United,1,0,120,21.1,de Gea,1,18-19,,,
0,0,0,0,42899,0,GK,Sergio,0,0,0,283,0,0,49,0,0,0,42899.jpg,0,0,0,Romero,0.1,FALSE,22,a,Manchester United,1,0,0,0,Romero,0,18-19,,,
0,3,335,4,55909,31,DEF,Chris,36,1,66,284,453.4,2127,56,1,0,0,55909.jpg,2.3,0,0,Smalling,1.4,FALSE,12,a,Manchester United,1,176,56,10,Smalling,1,18-19,,,
1,3,273,3,76359,44.8,DEF,Phil,17,0,39,285,300.8,1261,51,0,0,0,76359.jpg,2.4,0,0,Jones,0.5,FALSE,4,a,Manchester United,1,42,43,8.4,Jones,1,18-19,,,
5,11,489,6,106760,505.6,DEF,Luke,39,1,138.1,286,586.2,2591,51,0,0,0,106760.jpg,3.1,0,0,Shaw,8.1,FALSE,23,a,Manchester United,1,287,91,17.8,Shaw,11,18-19,,,
0,0,15,0,58893,3.1,DEF,Marcos,5,0,10.9,287,42.2,209,49,1,0,0,58893.jpg,0.4,0,0,Rojo,0.1,FALSE,16,a,Manchester United,1,63,2,0.4,Rojo,2,18-19,,,
0,1,92,2,20695,111.2,DEF,Antonio,5,0,17.9,288,61.4,466,64,0,0,0,20695.jpg,2.8,0,0,Valencia,0.7,FALSE,25,a,Manchester United,1,6,17,2.7,Valencia,2,18-19,,,
0,2,83,1,40002,34.9,DEF,Matteo,8,0,12.6,289,84.2,443,46,0,0,0,40002.jpg,2.3,0,0,Darmian,0.2,FALSE,36,a,Manchester United,1,7,14,3,Darmian,0,18-19,,,
0,0,0,0,58877,0,DEF,Daley,0,0,0,290,0,0,50,0,0,0,58877.jpg,0,0,0,Blind,0,FALSE,17,u,Manchester United,1,0,0,0,Blind,0,18-19,,,
0,0,109,1,197365,3.4,DEF,Eric,13,0,16.5,291,125,636,50,0,0,0,197365.jpg,1.3,1,0,Bailly,1.3,FALSE,3,i,Manchester United,1,35,16,3.2,Bailly,0,18-19,,,
1,9,527,6,184667,75.3,DEF,Victor,40,1,72.8,292,533,2600,49,1,0,0,184667.jpg,2.8,0,0,Lindelöf,5.2,FALSE,2,a,Manchester United,1,118,85,17.3,Lindelöf,1,18-19,,,
3,4,450,4,18892,650.5,DEF,Ashley,44,2,133,293,554.4,2568,57,0,0,0,18892.jpg,2.4,1,0,Young,1.7,FALSE,18,a,Manchester United,1,124,73,12.8,Young,8,18-19,,,
2,0,171,1,216051,259,DEF,José Diogo,18,0,53.7,294,184.4,1009,53,0,0,0,216051.jpg,1.7,0,0,Dalot Teixeira,0.2,FALSE,20,a,Manchester United,1,94,27,5.1,Dalot,3,18-19,,,
5,1,168,2,37265,297.2,MID,Alexis,10,1,81.1,295,207.6,869,100,0,0,0,37265.jpg,2.4,0,0,Sánchez,1.2,FALSE,7,a,Manchester United,1,307,47,4.7,Sánchez,3,18-19,,,
0,2,371,6,62398,247.9,MID,Nemanja,37,1,90.9,296,477.6,2437,50,0,0,0,62398.jpg,2.1,1,0,Matic,0.7,FALSE,31,a,Manchester United,1,183,59,11.8,Matic,6,18-19,,,
4,7,274,5,43670,464,MID,Juan,15,3,98.6,297,258.4,1284,61,0,0,0,43670.jpg,3.2,0,0,Mata,1.2,FALSE,8,a,Manchester United,1,262,70,11.5,Mata,3,18-19,,,
2,0,119,1,41184,65.6,MID,Marouane,14,0,38.1,298,172.2,746,48,0,0,0,41184.jpg,1.9,0,0,Fellaini,0.4,FALSE,27,u,Manchester United,1,145,26,5.4,Fellaini,1,18-19,,,
3,6,302,5,59846,234.6,MID,Ander,18,2,89.2,299,399.2,1397,50,0,0,0,59846.jpg,2.8,0,0,Herrera,0.5,FALSE,21,a,Manchester United,1,257,62,12.4,Herrera,4,18-19,,,
3,5,270,3,109322,306.1,MID,Jesse,26,4,101.1,300,310,1657,67,0,0,0,109322.jpg,2.9,0,0,Lingard,2.6,FALSE,14,a,Manchester United,1,395,78,11.6,Lingard,3,18-19,,,
4,13,389,5,148225,503.3,MID,Anthony,25,10,178.9,301,532.8,1613,72,0,0,0,148225.jpg,4.5,0,0,Martial,3.4,FALSE,11,a,Manchester United,1,755,122,16.9,Martial,2,18-19,,,
10,19,648,8,74208,822.3,MID,Paul,43,13,316.9,302,1096.8,3007,86,0,3,0,74208.jpg,5.1,0,0,Pogba,33.7,FALSE,6,a,Manchester United,1,1246,179,20.8,Pogba,6,18-19,CM,Yes,75
0,4,152,1,195851,33.1,MID,Scott,18,2,38.8,303,175.4,862,42,0,0,0,195851.jpg,2.4,0,0,McTominay,1.2,FALSE,39,a,Manchester United,1,180,38,9,McTominay,1,18-19,,,
2,3,180,1,101582,203.2,MID,Frederico,19,1,46.9,304,177.6,1039,53,0,0,0,101582.jpg,2.4,0,0,Rodrigues de Paula Santos,1.2,FALSE,17,a,Manchester United,1,87,40,7.5,Fred,2,18-19,,,
7,14,425,6,176297,542.3,FWD,Marcus,35,10,224.6,305,650,2331,73,0,0,0,176297.jpg,3.9,1,0,Rashford,21.9,FALSE,10,a,Manchester United,1,1064,128,17.5,Rashford,3,18-19,,,
1,14,361,4,66749,330.2,FWD,Romelu,38,12,193.5,306,550.6,2126,107,0,0,0,66749.jpg,3.6,0,0,Lukaku,3.9,FALSE,9,a,Manchester United,1,1052,115,10.7,Lukaku,4,18-19,,,
1,2,115,1,156689,139.5,MID,Andreas,13,1,33.8,481,132.8,590,45,0,0,0,156689.jpg,1.8,0,0,Pereira,0.3,FALSE,15,a,Manchester United,1,67,27,6,Pereira,5,18-19,,,
0,0,0,0,6744,0,GK,Lee,0,0,0,520,0,0,48,0,0,0,6744.jpg,0,0,0,Grant,0,FALSE,13,a,Manchester United,1,0,0,0,Grant,0,18-19,,,
0,0,4,0,209041,2.3,MID,Angel,1,0,2.6,568,5.2,25,50,0,0,0,209041.jpg,1,0,0,Gomes,0,FALSE,47,a,Manchester United,1,18,2,0.4,Gomes,0,18-19,,,
0,0,3,0,232928,0,MID,James,0,0,0,602,0,1,45,0,0,0,232928.jpg,1,0,0,Garner,0,FALSE,37,a,Manchester United,1,0,1,0.2,Garner,0,18-19,,,
0,0,3,0,222677,2.1,MID,Tahith,1,0,4.7,603,6.2,37,45,0,0,0,222677.jpg,1,0,0,Chong,0,FALSE,44,a,Manchester United,1,39,2,0.4,Chong,0,18-19,,,
0,0,12,0,220688,43.3,FWD,Mason,2,0,15.7,608,24,115,45,0,0,0,220688.jpg,1.3,0,0,Greenwood,0.2,FALSE,54,a,Manchester United,1,90,4,0.9,Greenwood,0,18-19,,,
0,0,0,0,19838,0,GK,Robert,0,0,0,307,0,0,43,0,0,0,19838.jpg,0,0,0,Elliot,0.1,FALSE,1,a,Newcastle United,4,0,0,0,Elliot,0,18-19,,,
0,0,0,0,59735,0,GK,Karl,0,0,0,308,0,0,44,0,0,0,59735.jpg,0,0,0,Darlow,0.1,FALSE,26,a,Newcastle United,4,0,0,0,Darlow,0,18-19,,,
0,10,647,11,67089,0,GK,Martin,48,0,78.4,309,783.6,3420,50,0,0,0,67089.jpg,3.4,0,96,Dubravka,1,FALSE,12,a,Newcastle United,4,0,131,26.2,Dubravka,1,18-19,,,
2,1,325,5,151119,406.3,DEF,DeAndre,41,1,95.8,310,436.4,2472,45,1,0,0,151119.jpg,2.2,1,0,Yedlin,0.9,FALSE,22,i,Newcastle United,4,113,63,14,Yedlin,6,18-19,,,
0,4,194,2,58845,25,DEF,Ciaran,15,3,42.6,311,293.2,857,45,0,0,0,58845.jpg,3.8,0,0,Clark,0.2,FALSE,2,a,Newcastle United,4,105,42,9.3,Clark,1,18-19,,,
1,8,539,10,101148,46.8,DEF,Jamaal,36,0,79.6,312,632.4,2745,47,0,0,0,101148.jpg,3,0,0,Lascelles,3.1,FALSE,6,a,Newcastle United,4,113,95,20.2,Lascelles,4,18-19,,,
0,3,365,7,106618,94,DEF,Paul,27,0,57.6,313,424.2,1986,44,0,0,0,106618.jpg,2.6,0,0,Dummett,0.2,FALSE,3,a,Newcastle United,4,58,67,15.2,Dummett,1,18-19,,,
0,0,209,4,77359,82.5,DEF,Florian,13,0,35.3,314,211.6,1054,44,0,0,0,77359.jpg,2.9,0,0,Lejeune,0.1,FALSE,20,i,Newcastle United,4,59,35,8,Lejeune,0,18-19,,,
3,5,231,4,109528,127.3,DEF,Javier,16,0,38.8,315,231,1098,43,0,0,0,109528.jpg,2.9,0,0,Manquillo,0.3,FALSE,19,a,Newcastle United,4,28,53,12.3,Manquillo,2,18-19,,,
0,0,0,0,149736,0,DEF,Chancel,0,0,0,316,0,0,40,0,0,0,149736.jpg,0,0,0,Mbemba,0.1,FALSE,18,u,Newcastle United,4,0,0,0,Mbemba,0,18-19,,,
8,7,504,10,56983,973.8,MID,Matt,40,2,213.6,317,712.4,2927,58,0,1,0,56983.jpg,3.1,0,0,Ritchie,0.6,FALSE,11,a,Newcastle United,4,448,110,19,Ritchie,9,18-19,,,
1,2,170,5,50232,351.7,MID,Jonjo,13,1,73.2,318,226.2,943,53,0,0,0,50232.jpg,2.4,0,0,Shelvey,0.3,FALSE,8,a,Newcastle United,4,154,39,7.4,Shelvey,1,18-19,,,
0,0,213,7,28147,82.9,MID,Mohamed,32,0,60,319,310.8,2162,48,0,0,0,28147.jpg,1.9,0,0,Diamé,0.1,FALSE,10,a,Newcastle United,4,204,56,11.7,Diamé,3,18-19,,,
1,0,175,6,104953,273,MID,Christian,18,1,82.3,320,218.8,1481,51,0,0,0,104953.jpg,2,0,0,Atsu,0.1,FALSE,30,a,Newcastle United,4,331,55,10.8,Atsu,2,18-19,,,
1,0,50,1,114243,31.1,MID,Jacob,8,0,10.7,321,53.6,296,47,0,0,0,114243.jpg,1.8,0,0,Murphy,0,FALSE,7,u,Newcastle United,4,22,16,3.4,Murphy,0,18-19,,,
0,0,0,0,195384,0,MID,Mikel,0,0,0,322,0,0,50,0,0,0,195384.jpg,0,0,0,Merino,0,FALSE,23,u,Newcastle United,4,0,0,0,Merino,0,18-19,,,
4,5,306,7,153127,298.8,MID,Isaac,25,1,94.4,323,412,1857,43,0,0,0,153127.jpg,2.8,1,0,Hayden,1.4,FALSE,14,a,Newcastle United,4,232,69,16,Hayden,3,18-19,,,
1,1,197,4,76542,258.4,MID,Sung-yueng,20,0,46.7,324,163.2,1298,47,0,0,0,76542.jpg,2.1,0,0,Ki,0.1,FALSE,4,a,Newcastle United,4,45,38,8.1,Ki Sung-yueng,2,18-19,,,
0,0,0,0,104547,0,FWD,Dwight,0,0,0,325,0,0,60,0,0,0,104547.jpg,0,0,0,Gayle,0.1,FALSE,9,u,Newcastle United,4,0,0,0,Gayle,0,18-19,,,
2,19,541,11,168580,585.6,FWD,Ayoze,35,12,232.1,326,783.6,2916,61,0,0,0,168580.jpg,3.8,0,0,Pérez,3.4,FALSE,17,a,Newcastle United,4,954,141,23.1,Pérez,2,18-19,,,
0,3,89,1,61316,35.9,FWD,Jose Luis,15,2,44.6,327,121.4,586,47,0,0,0,61316.jpg,1.9,0,0,Mato Sanmartín,2.1,FALSE,21,a,Newcastle United,4,290,30,6.4,Joselu,1,18-19,,,
1,1,161,6,167767,187.9,MID,Robert Kenedy,18,1,69.8,458,212.8,1337,47,0,1,0,167767.jpg,2,0,0,Nunes do Nascimento,0.5,FALSE,15,a,Newcastle United,4,297,50,10.6,Kenedy,1,18-19,,,
1,9,403,7,119471,148.6,DEF,Fabian,23,4,103.8,482,669.4,2000,45,0,0,0,119471.jpg,3.9,0,0,Schär,1.3,FALSE,5,a,Newcastle United,4,220,93,20.7,Schär,12,18-19,,,
0,0,65,1,196118,66.8,FWD,Yoshinori,10,1,27.4,488,71.8,514,56,0,0,0,196118.jpg,1.4,0,0,Muto,0.1,FALSE,13,a,Newcastle United,4,140,24,4.3,Muto,1,18-19,,,
8,20,466,9,57134,468,FWD,Salomón,31,11,236,493,645.6,2601,59,0,0,0,57134.jpg,4.6,0,0,Rondón,7.7,FALSE,9,a,Newcastle United,4,1249,148,25.1,Rondón,1,18-19,,,
2,5,277,3,57145,63.7,DEF,Federico,24,0,48.5,516,350,1482,44,0,0,0,57145.jpg,2.5,0,0,Fernández,0.2,FALSE,18,a,Newcastle United,4,70,47,10.7,Fernández,2,18-19,,,
0,0,0,0,181397,0,DEF,Jamie,0,0,0,530,0,0,40,0,0,0,181397.jpg,0,0,0,Sterry,0.1,FALSE,25,u,Newcastle United,4,0,0,0,Sterry,0,18-19,,,
1,1,117,3,180135,71.8,MID,Sean,9,1,30.9,531,130.4,686,45,0,0,0,180135.jpg,2.9,0,0,Longstaff,0,FALSE,36,i,Newcastle United,4,106,26,5.8,Longstaff,2,18-19,,,
0,0,0,0,155503,0,GK,Frederick,0,0,0,553,0,0,40,0,0,0,155503.jpg,0,0,0,Woodman,0.2,FALSE,41,a,Newcastle United,4,0,0,0,Woodman,0,18-19,,,
0,0,0,0,172551,0,MID,Callum,0,0,0,577,0,0,45,0,0,0,172551.jpg,0,0,0,Roberts,0,FALSE,37,u,Newcastle United,4,0,0,0,Roberts,0,18-19,,,
2,0,107,3,179018,189.8,MID,Miguel,11,0,54.6,587,121.4,758,60,0,0,0,179018.jpg,2.8,0,0,Almirón,0.2,FALSE,24,i,Newcastle United,4,235,28,4.7,Almirón,0,18-19,,,
0,0,3,0,159039,0,DEF,Antonio,0,0,0,588,0.2,4,41,0,0,0,159039.jpg,1,0,0,Barreca,0,FALSE,23,a,Newcastle United,4,0,1,0.2,Barreca,0,18-19,,,
0,0,0,0,232977,0,MID,Kelland,0,0,0,622,0,0,45,0,0,0,232977.jpg,0,0,0,Watts,0,FALSE,None,a,Newcastle United,4,0,0,0,Watts,0,18-19,,,
0,0,0,0,232960,0,DEF,Lewis,0,0,0,623,0,0,40,0,0,0,232960.jpg,0,0,0,Cass,0,FALSE,None,a,Newcastle United,4,0,0,0,Cass,0,18-19,,,
3,11,310,5,84939,346.9,FWD,Danny,27,7,158.4,258,433.8,1650,54,0,0,0,84939.jpg,3.8,0,0,Ings,3.2,FALSE,9,a,Southampton,20,808,90,16.7,Ings,1,18-19,,,
0,6,414,4,58376,0,GK,Alex,44,0,58.6,328,585.2,2250,43,0,0,0,58376.jpg,2.9,0,78,McCarthy,2,FALSE,1,a,Southampton,20,0,73,17,McCarthy,1,18-19,,,
0,0,13,0,40383,0,GK,Fraser,3,0,2.2,329,22.2,90,42,0,0,0,40383.jpg,2,0,3,Forster,0.6,FALSE,44,a,Southampton,20,0,2,0.5,Forster,0,18-19,,,
0,1,291,6,40146,379.4,DEF,Ryan,42,1,82.6,330,326.8,2160,48,0,0,0,40146.jpg,2.3,0,0,Bertrand,2.4,FALSE,21,a,Southampton,20,123,56,11.7,Bertrand,8,18-19,,,
1,4,278,3,80447,57.4,DEF,Maya,29,0,63.4,331,387,1518,41,0,0,0,80447.jpg,2.6,0,0,Yoshida,1.1,FALSE,3,a,Southampton,20,189,44,10.7,Yoshida,0,18-19,,,
2,7,273,4,58822,226.5,DEF,Cédric,31,1,63.9,332,309,1493,42,0,0,0,58822.jpg,2.9,0,0,Soares,2.1,FALSE,2,u,Southampton,20,103,52,12.4,Cédric,4,18-19,,,
0,4,282,3,88900,65.5,DEF,Jack,35,1,60.4,333,394.4,1697,42,0,0,0,88900.jpg,2,0,0,Stephens,0.3,FALSE,5,a,Southampton,20,143,47,11.2,Stephens,4,18-19,,,
0,0,0,0,153373,0,DEF,Sam,0,0,0,334,0,0,40,0,0,0,153373.jpg,0,0,0,McQueen,0.4,FALSE,38,u,Southampton,20,0,0,0,McQueen,0,18-19,,,
1,3,365,3,171771,108.8,DEF,Jan,37,0,81.9,335,616,2150,40,0,0,0,171771.jpg,2,0,0,Bednarek,7.4,FALSE,35,a,Southampton,20,91,49,12.3,Bednarek,7,18-19,,,
0,3,206,4,167075,20,DEF,Wesley,24,0,34.7,336,283.6,1170,42,2,0,0,167075.jpg,2.2,0,0,Hoedt,0.2,FALSE,6,u,Southampton,20,41,29,6.9,Hoedt,2,18-19,,,
1,2,39,0,17339,41.6,MID,Steven,4,0,8.2,337,38.8,97,46,0,0,0,17339.jpg,3,0,0,Davis,0,FALSE,8,u,Southampton,20,2,9,2,Davis,0,18-19,,,
0,15,390,3,101178,695.8,MID,James,41,7,167.4,338,592,1940,51,1,0,0,101178.jpg,3.6,0,0,Ward-Prowse,3.7,FALSE,16,a,Southampton,20,387,94,18.4,Ward-Prowse,4,18-19,,,
0,3,282,6,78056,158.4,MID,Oriol,37,1,74,339,455.2,2131,42,0,0,0,78056.jpg,1.8,0,0,Romeu Vidal,2.2,FALSE,14,a,Southampton,20,124,55,13.1,Oriol Romeu,11,18-19,,,
3,8,477,4,132015,445.6,MID,Pierre-Emile,59,4,148.8,340,616,2760,44,0,0,0,132015.jpg,2.9,2,0,Højbjerg,3.2,FALSE,23,a,Southampton,20,421,90,20.5,Højbjerg,7,18-19,,,
0,0,0,0,128198,0,MID,Sofiane,0,0,0,341,0,0,55,0,0,0,128198.jpg,0,0,0,Boufal,0,FALSE,19,u,Southampton,20,0,0,0,Boufal,0,18-19,,,
1,0,27,0,153379,18.5,MID,Joshua,6,0,9.6,342,21.8,208,44,0,0,0,153379.jpg,1.6,0,0,Sims,0,FALSE,39,a,Southampton,20,56,11,2.5,Sims,0,18-19,,,
5,12,433,9,83283,802.3,MID,Nathan,58,6,241.4,343,665.4,3272,55,0,0,0,83283.jpg,3.6,0,0,Redmond,6.9,FALSE,22,a,Southampton,20,950,137,24.9,Redmond,3,18-19,,,
2,2,270,4,151086,214.7,MID,Mario,37,1,71.6,344,313,1612,47,0,0,0,151086.jpg,2.4,0,0,Lemina,0.2,FALSE,18,a,Southampton,20,188,50,10.6,Lemina,5,18-19,,,
4,3,269,5,91047,392.4,MID,Stuart,26,3,107.5,345,305.6,1421,51,0,0,0,91047.jpg,2.6,0,0,Armstrong,0.2,FALSE,17,a,Southampton,20,379,75,14.7,Armstrong,2,18-19,,,
0,0,91,4,96787,228.3,MID,Mohamed,10,0,54.2,346,94.2,785,60,0,0,0,96787.jpg,1.8,0,0,Elyounoussi,0.1,FALSE,11,a,Southampton,20,220,28,4.7,Elyounoussi,0,18-19,,,
2,5,191,2,20452,179.2,FWD,Shane,24,5,84.2,347,248.6,1260,47,0,0,0,20452.jpg,2.5,0,0,Long,4.9,FALSE,7,a,Southampton,20,417,66,14,Long,3,18-19,,,
2,1,117,5,78356,115.3,FWD,Charlie,17,2,67.4,348,158.4,970,55,0,1,0,78356.jpg,1.8,0,0,Austin,0.4,FALSE,10,a,Southampton,20,405,46,8.4,Austin,1,18-19,,,
0,3,56,0,61548,72.7,FWD,Manolo,12,1,30.8,349,74.4,468,56,0,0,0,61548.jpg,1.9,0,0,Gabbiadini,0.1,FALSE,20,u,Southampton,20,167,23,4.1,Gabbiadini,0,18-19,,,
0,0,0,0,98914,0,FWD,Guido,0,0,0,350,0,0,55,0,0,0,98914.jpg,0,0,0,Carrillo,0,FALSE,9,u,Southampton,20,0,0,0,Carrillo,0,18-19,,,
0,4,206,3,107265,0,GK,Angus,18,0,23.8,452,239.2,1080,43,0,0,1,107265.jpg,3.9,0,33,Gunn,1.1,FALSE,28,a,Southampton,20,0,47,10.9,Gunn,0,18-19,,,
0,0,396,4,93100,76.6,DEF,Jannik,31,0,75.9,463,576.6,2027,46,0,0,0,93100.jpg,2.2,0,0,Vestergaard,0.2,FALSE,4,a,Southampton,20,104,50,10.9,Vestergaard,2,18-19,,,
3,3,229,0,169359,366.8,DEF,Matt,25,1,86.2,479,314.2,1185,42,0,0,0,169359.jpg,2.3,0,0,Targett,0.1,FALSE,33,a,Southampton,20,181,36,8.6,Targett,2,18-19,,,
1,0,46,0,220598,27.4,FWD,Michael,3,1,21.6,550,62.6,134,50,0,0,0,220598.jpg,2.2,0,0,Obafemi,0,FALSE,61,i,Southampton,20,127,13,2.6,Obafemi,1,18-19,,,
1,0,251,3,213482,124.7,DEF,Yan,30,2,60.7,556,329.4,1709,41,0,0,0,213482.jpg,2.3,1,0,Valery,4.1,FALSE,43,a,Southampton,20,157,54,13.2,Valery,3,18-19,,,
0,0,3,0,204481,0,MID,Tyreke,0,0,0,562,0,1,45,0,0,0,204481.jpg,1,0,0,Johnson,0,FALSE,51,a,Southampton,20,0,1,0.2,Johnson,0,18-19,,,
0,0,9,0,232797,0,DEF,Kayne,3,0,1.1,565,11.2,90,40,0,0,0,232797.jpg,1,0,0,Ramsay,0,FALSE,66,a,Southampton,20,0,1,0.3,Ramsay,0,18-19,,,
0,0,12,0,193109,2.6,MID,Callum,1,0,4.2,570,15.8,110,45,0,0,0,193109.jpg,1.3,0,0,Slattery,0,FALSE,55,a,Southampton,20,24,4,0.9,Slattery,0,18-19,,,
0,0,6,0,153371,0.3,FWD,Sam,1,0,0,574,0,32,45,0,0,0,153371.jpg,1,0,0,Gallagher,0.1,FALSE,15,a,Southampton,20,0,4,0.9,Gallagher,0,18-19,,,
0,0,0,0,176706,0,DEF,Alfie,0,0,0,595,0,0,40,0,0,0,176706.jpg,0,0,0,Jones,0,FALSE,32,a,Southampton,20,0,0,0,Jones,0,18-19,,,
0,10,691,12,37915,0,GK,Hugo,33,0,86,351,858.2,2970,54,0,0,2,37915.jpg,4.4,0,100,Lloris,6.2,FALSE,1,a,Tottenham Hotspur,6,0,145,26.9,Lloris,0,18-19,,,
0,1,36,0,39215,0,GK,Michel,4,0,6.6,352,66.8,180,47,0,0,0,39215.jpg,2.5,0,9,Vorm,0.1,FALSE,13,a,Tottenham Hotspur,6,0,5,1.1,Vorm,0,18-19,,,
0,7,651,12,55605,139.1,DEF,Toby,31,0,105.7,353,690.2,2921,60,1,0,0,55605.jpg,3.1,0,0,Alderweireld,3.7,FALSE,4,a,Tottenham Hotspur,6,229,107,17.8,Alderweireld,3,18-19,,,
4,5,352,8,38290,416.6,DEF,Danny,16,0,97.6,354,343.6,1792,58,0,0,0,38290.jpg,3.3,0,0,Rose,1.1,FALSE,3,a,Tottenham Hotspur,6,216,86,14.8,Rose,5,18-19,,,
0,7,390,6,39194,116.7,DEF,Jan,23,1,72.7,355,445.4,1911,59,0,0,0,39194.jpg,3,1,0,Vertonghen,4,FALSE,5,a,Tottenham Hotspur,6,165,67,11.4,Vertonghen,3,18-19,,,
0,5,361,6,115556,256.6,DEF,Ben,26,0,82.3,356,388.2,1837,56,0,0,0,115556.jpg,2.4,0,0,Davies,1.7,FALSE,33,a,Tottenham Hotspur,6,176,66,11.8,Davies,2,18-19,,,
5,16,573,10,77794,827,DEF,Kieran,23,1,155,357,601.6,2275,60,1,0,0,77794.jpg,4.4,0,0,Trippier,15.2,FALSE,2,a,Tottenham Hotspur,6,121,118,19.7,Trippier,2,18-19,,,
3,4,112,2,158534,104.9,DEF,Kyle,4,0,23.1,358,107.4,374,42,0,0,0,158534.jpg,4.7,0,0,Walker-Peters,0.7,FALSE,16,a,Tottenham Hotspur,6,20,28,6.7,Walker-Peters,1,18-19,,,
2,4,412,6,173904,60.3,DEF,Davinson,22,1,70,359,454.2,1941,58,0,0,0,173904.jpg,3.4,0,0,Sánchez,1.6,FALSE,6,a,Tottenham Hotspur,6,183,78,13.4,Sánchez,2,18-19,,,
2,0,116,2,80226,108.4,DEF,Serge,9,0,30.5,360,151.6,562,57,0,0,0,80226.jpg,3,0,0,Aurier,0.5,FALSE,24,a,Tottenham Hotspur,6,45,24,4.2,Aurier,1,18-19,,,
0,3,269,5,93264,150.1,MID,Eric,18,3,63.6,361,363.4,1504,47,0,0,0,93264.jpg,2.8,0,0,Dier,0.9,FALSE,15,a,Tottenham Hotspur,6,121,56,11.9,Dier,4,18-19,,,
0,0,74,1,39104,17.5,MID,Mousa,6,0,7.1,362,51,512,49,0,0,0,39104.jpg,1.4,0,0,Dembélé,0.7,FALSE,19,u,Tottenham Hotspur,6,1,14,2.9,Dembélé,1,18-19,,,
4,5,231,4,62974,339.9,MID,Erik,12,4,104.1,363,263.8,965,59,0,0,0,62974.jpg,3.5,0,0,Lamela,0.3,FALSE,11,a,Tottenham Hotspur,6,441,67,11.4,Lamela,2,18-19,,,
